donor_id	date	volunteer_ids	recipient_ids	part_food_types	part_weights	transport	scale
19	1/18/13	129	26	Frozen Prepared Food	0		
6	1/18/13	281	71	Baked Goods	0		
6	1/18/13	116	10	Dairy	170	Bike	
6	1/18/13	116	10	Baked Goods	20	Bike	
24	1/18/13	129	22	Fresh Prepared Food	15	Bike	
25	1/18/13	129	22	Baked Goods	7	Bike	
27	1/18/13	28	20	Baked Goods	35	Bike	
74	1/18/13	26	8	Produce	35	Bike	
6	1/18/13	271	15	Produce	193	Bike	
1	1/18/13	25		Baked Goods	27	Bike	
6	1/18/13	281	71	Produce	35	Bike	
1	1/18/13	19	20	Produce	160	Bike	
4	1/18/13	19	20	Produce	12	Bike	
2	1/18/13	21	8	Produce	100	Bike	
1	1/19/13	27		Baked Goods	50	Bike	
1	1/19/13	27		Produce	150	Bike	
6	1/19/13	31	30	Produce	90	Bike	
6	1/19/13	225	28	Baked Goods	0		
25	1/19/13	102	29	Baked Goods	5	Bike	
6	1/19/13	260		Baked Goods	0		
72	1/19/13	231	8	Produce	232	Bike	
4	1/19/13	29	22	Produce	66	Bike	
74	1/19/13	139	18	Produce	0		
2	1/19/13	101	29	Produce	73	Bike	
3	1/19/13	31		Produce	30	Bike	
72	1/19/13	231	8	Baked Goods	42	Bike	
6	1/19/13	260		Produce	300	Car	
24	1/19/13	225	28	Fresh Prepared Food	3	Car	
6	1/19/13	225	28	Produce	30	Car	
6	1/20/13	158	5	Produce	284	Car	
6	1/20/13	158	5	Baked Goods	0		
72	1/20/13	163	20	Produce	195	Bike	
72	1/20/13	163	20	Baked Goods	25	Bike	
1	1/20/13	13	8	Produce	150	Bike	
1	1/20/13	13	8	Baked Goods	20	Bike	
19	1/20/13	255		Frozen Prepared Food	0		
4	1/20/13	148	20	Produce	88	Bike	
3	1/20/13	68	9	Produce	57	Bike	
25	1/20/13	286	11	Baked Goods	10	Foot	
2	1/20/13	7	5	Produce	60	Car	
74	1/20/13	163		Produce	20	Bike	
4	1/21/13	282	11	Produce	30	Bike	
6	1/21/13	28	7	Produce	190	Bike	
6	1/21/13	28	7	Baked Goods	0	Bike	
6	1/21/13	81	66	Produce	200	Car	
2	1/21/13	38	15	Produce	45	Bike	
6	1/21/13	199	61	Produce	40	Bike	
1	1/21/13		15	Baked Goods	10	Car	
6	1/21/13	71	20	Baked Goods	0		
72	1/21/13	81	66	Produce	375	Car	
3	1/21/13	41	66	Produce	115	Car	
74	1/21/13	272	66	Produce	0		
1	1/21/13		15	Produce	480	Car	
6	1/21/13	71	20	Produce	0		
2	1/22/13	271	35	Produce	31	Bike	
19	1/22/13	126	28	Frozen Prepared Food	0		
6	1/22/13	2		Baked Goods	10	Bike	
6	1/22/13	2		Produce	110	Bike	
74	1/22/13	81		Produce	0	Bike	
3	1/22/13	181	66	Produce	27	Bike	
1	1/22/13	42	18	Baked Goods	15	Bike	
6	1/22/13	46	15	Baked Goods	0		
76	1/22/13	139		Frozen Prepared Food	8	Bike	
4	1/22/13	282	5	Produce	27	Bike	
72	1/22/13	264	44	Produce	60	Bike	
6	1/22/13	46	15	Produce	68	Bike	
1	1/22/13	42	18	Produce	150	Bike	
72	1/22/13	264	44	Baked Goods	10	Bike	
24	1/23/13	53	39	Fresh Prepared Food	0	Bike	
25	1/23/13	53	39	Baked Goods	4	Bike	
2	1/23/13	136	15	Produce	65	Bike	
3	1/23/13	52	14	Produce	78	Bike	
69	1/23/13	53	39	Produce	6	Bike	
6	1/23/13	136	10	Baked Goods	0		
6	1/23/13	136	10	Produce	60	Bike	
1	1/23/13	162	7	Produce	0		
1	1/23/13	162	7	Baked Goods	0		
4	1/23/13	130	37	Produce	0		
6	1/23/13	67		Baked Goods	40	Bike	
6	1/23/13	67		Baked Goods	0		
74	1/23/13	65	7	Produce	35	Bike	
1	1/24/13	276	41	Produce	175	Bike	
1	1/24/13	276	41	Baked Goods	175	Bike	
43	1/24/13	48	28	Frozen Prepared Food	15	Bike	
27	1/24/13	256	18	Baked Goods	35	Car	
72	1/24/13	163	10	Produce	235	Bike	
72	1/24/13	163	10	Baked Goods	15	Bike	
6	1/24/13	293	7	Produce	100	Bike	
6	1/24/13	293	7	Baked Goods	1	Bike	
74	1/24/13	68	7	Produce	45	Bike	
6	1/24/13	289	63	Produce	85	Bike	
3	1/24/13	59	42	Produce	18	Bike	
4	1/24/13	32	10	Produce	0		
2	1/24/13	57	28	Produce	50	Bike	
6	1/24/13	289	63	Baked Goods	0	Foot	
4	1/25/13	279	20	Produce	18	Bike	
6	1/25/13	116	10	Produce	0		
6	1/25/13	116	10	Baked Goods	20	Bike	
6	1/25/13	281	15	Produce	90	Bike	
1	1/25/13	25		Baked Goods	10	Bike	
3	1/25/13	31	14	Produce	64	Bike	
74	1/25/13	26	8	Produce	15	Bike	
6	1/25/13	139	71	Produce	10	Bike	
2	1/25/13	21	8	Produce	15	Bike	
24	1/25/13	129	22	Fresh Prepared Food	0		
27	1/25/13	63	20	Baked Goods	55	Bike	
25	1/25/13	129	22	Baked Goods	0		
6	1/25/13	139	71	Baked Goods	0	Bike	
1	1/25/13	19	20	Produce	200	Bike	
19	1/25/13	129	26	Frozen Prepared Food	0		
6	1/26/13	31	30	Produce	85	Bike	
4	1/26/13	29	22	Produce	115	Bike	
1	1/26/13	27		Baked Goods	10	Bike	
24	1/26/13	225	28	Fresh Prepared Food	3	Car	
25	1/26/13	102	29	Baked Goods	5	Bike	
3	1/26/13	31		Produce	15	Bike	
6	1/26/13	225	28	Produce	7	Car	
6	1/26/13	225	28	Baked Goods	0		
72	1/26/13	231	8	Baked Goods	25	Car	
6	1/26/13	271		Baked Goods	20	Bike	
76	1/26/13	139	26	Frozen Prepared Food	15	Bike	
72	1/26/13	231	8	Produce	200	Car	
74	1/26/13	163	18	Produce	0	Bike	
6	1/26/13	271		Produce	425	Bike	
1	1/26/13	27		Produce	100	Bike	
2	1/26/13	101	29	Produce	150	Bike	
6	1/27/13	158	5	Baked Goods	0		
74	1/27/13	298		Produce	10	Bike	
1	1/27/13	28	8	Produce	25	Bike	
1	1/27/13	13	8	Baked Goods	20	Bike	
1	1/27/13	28	8	Produce	0		
72	1/27/13	290	20	Produce	365	Bike	
72	1/27/13	290	20	Baked Goods	45	Bike	
25	1/27/13	286	11	Baked Goods	5	Foot	
6	1/27/13	158	5	Produce	269	Car	
2	1/27/13	7	5	Produce	80	Car	
19	1/27/13	255		Frozen Prepared Food	0	Bike	
4	1/27/13	148	20	Produce	88	Bike	
3	1/27/13	52	9	Produce	42	Bike	
4	1/28/13	65	15	Dairy	135	Bike	
4	1/28/13	63	11	Produce	210	Bike	
74	1/28/13	272	7	Produce	50		
6	1/28/13	199	61	Produce	35	Bike	
6	1/28/13	65	7	Produce	65	Bike	
6	1/28/13	65	7	Baked Goods	0	Bike	
1	1/28/13	81	14	Produce	120	Bike	
1	1/28/13	81	14	Baked Goods	10	Bike	
6	1/28/13	71	20	Produce	80	Bike	
2	1/28/13	38	15	Produce	130	Bike	
6	1/28/13	71	20	Baked Goods	0		
3	1/28/13	41	66	Produce	0	Foot	
6	1/29/13	46	15	Baked Goods	0		
1	1/29/13	42	18	Produce	150	Bike	
74	1/29/13	288		Produce	0		
6	1/29/13	2		Baked Goods	0		
2	1/29/13	3	35	Produce	65	Car	
3	1/29/13	181	66	Produce	37	Bike	
4	1/29/13	282	5	Produce	35	Bike	
1	1/29/13	42	18	Baked Goods	10	Bike	
72	1/29/13	264	44	Produce	80	Bike	
72	1/29/13	264	44	Baked Goods	5		
6	1/29/13	2		Produce	45	Car	
76	1/29/13	139		Frozen Prepared Food	6	Bike	
19	1/29/13	126	28	Frozen Prepared Food	0		
6	1/29/13	46	15	Produce	0		
6	1/30/13	28		Baked Goods	25	Bike	
1	1/30/13		7	Baked Goods	10	Bike	
69	1/30/13	53	39	Produce	8	Bike	
6	1/30/13	163	10	Produce	55	Bike	
6	1/30/13	163	10	Baked Goods	0	Bike	
2	1/30/13	136	15	Produce	20	Bike	
6	1/30/13	28		Produce	115	Bike	
74	1/30/13	161	15	Produce	68	Bike	
4	1/30/13	130	37	Produce	57	Car	
25	1/30/13	53	39	Baked Goods	4	Bike	
24	1/30/13	53	39	Fresh Prepared Food	6	Bike	
3	1/30/13	52	14	Produce	7		
1	1/30/13		7	Produce	30	Bike	
6	1/31/13	289	7	Baked Goods	0		
72	1/31/13	163	10	Produce	165	Bike	
72	1/31/13	163	10	Baked Goods	25	Bike	
1	1/31/13	58	41	Produce	50	Bike	
1	1/31/13	58	41	Baked Goods	15	Bike	
6	1/31/13	81	63	Produce	40	Bike	
43	1/31/13	48	28	Frozen Prepared Food	40	Bike	
6	1/31/13	81	63	Baked Goods	10	Bike	
2	1/31/13	57	28	Produce	55	Bike	
74	1/31/13	274	7	Produce	25	Bike	
4	1/31/13	32	10	Produce	0		
6	1/31/13	289	7	Produce	100	Bike	
3	1/31/13	59	42		60	Bike	
27	1/31/13	256	18	Baked Goods	40	Car	
1	2/1/13	19	20		100	Bike	
2	2/1/13	21	8	Produce	10	Car	
19	2/1/13	271	26	Frozen Prepared Food	35	Bike	
6	2/1/13	281	15	Produce	0		
6	2/1/13	116	10		120	Bike	
6	2/1/13	116	10	Baked Goods	0		
6	2/1/13	163	71	Produce	15	Bike	
6	2/1/13	163	71	Baked Goods	0	Bike	
4	2/1/13	279	20	Produce	22	Bike	
74	2/1/13	26	8	Produce	75	Car	
24	2/1/13	129	22	Fresh Prepared Food	10	Bike	
6	2/1/13	116	10	Produce	0		
25	2/1/13	129	22	Baked Goods	15	Bike	
27	2/1/13	30	20	Baked Goods	25	Bike	
1	2/1/13	71		Baked Goods	10	Bike	
3	2/1/13	31	14	Produce	64	Bike	
2	2/2/13	290	29	Produce	12	Bike	
25	2/2/13	102	29	Baked Goods	0		
1	2/2/13	27		Baked Goods	5	Bike	
6	2/2/13	225	28	Produce	10	Car	
6	2/2/13	225	28	Baked Goods	0		
4	2/2/13	29	22	Produce	45	Car	
1	2/2/13	27		Produce	75	Bike	
74	2/2/13	68	18	Produce	45	Bike	
3	2/2/13	31		Produce	65	Bike	
72	2/2/13	231	8	Produce	200	Bike	
72	2/2/13	231	8	Baked Goods	15	Bike	
76	2/2/13	62	26	Frozen Prepared Food	0	Bike	
24	2/2/13	225	28	Fresh Prepared Food	5	Car	
6	2/2/13	141		Produce	80	Bike	
6	2/2/13	141		Baked Goods	0	Bike	
6	2/2/13	31	30	Produce	0	Bike	
1	2/3/13	13	8	Produce	150	Bike	
1	2/3/13	13	8	Baked Goods	10	Bike	
74	2/3/13	298		Produce	50	Bike	
6	2/3/13	158	5	Produce	115		
6	2/3/13	158	5	Baked Goods	0	Car	
72	2/3/13	290	20	Produce	315	Bike	
72	2/3/13	290	20	Baked Goods	35	Bike	
2	2/3/13	7	5	Produce	130	Car	
3	2/3/13	52	9	Produce	0		
25	2/3/13	286	11	Baked Goods	5		
19	2/3/13	255		Frozen Prepared Food	0	Foot	
4	2/3/13	148	20	Produce	121	Car	
1	2/3/13	148	8	Produce	123	Bike	
1	2/4/13	163	14		5	Bike	
6	2/4/13	271	7	Produce	20	Bike	
6	2/4/13	271	7	Baked Goods	0	Bike	
6	2/4/13	199	61	Produce	35	Bike	
1	2/4/13	163	14	Dairy	165	Bike	
6	2/4/13	28	20	Produce	55	Bike	
6	2/4/13	28	20	Baked Goods	0	Bike	
25	2/4/13	40	28	Baked Goods	0		
74	2/4/13	272	7	Produce	75		
3	2/4/13	41	66	Produce	35	Bike	
69	2/4/13	40	28	Produce	0		
2	2/4/13	38	15	Produce	0		
24	2/4/13	40	28	Fresh Prepared Food	0		
4	2/4/13	58	11	Produce	0		
72	2/5/13	264	44	Produce	101	Bike	
3	2/5/13	181	66	Produce	16	Bike	
4	2/5/13	282	5	Baked Goods	15	Bike	
72	2/5/13	264	44	Baked Goods	10	Bike	
4	2/5/13	282	5	Produce	0		
1	2/5/13	42	18	Baked Goods	0		
6	2/5/13	46	15	Produce	0		
6	2/5/13	46	15	Baked Goods	0		
6	2/5/13	39		Baked Goods	0		
1	2/5/13	42	18	Produce	80	Bike	
76	2/5/13	62		Frozen Prepared Food	0		
2	2/5/13	3	35	Produce	60	Bike	
74	2/5/13	288		Produce	150	Bike	
19	2/5/13	126	26	Frozen Prepared Food	65	Bike	
6	2/5/13	2		Produce	40		
2	2/6/13	163	7	Produce	55	Bike	
24	2/6/13	53	39	Fresh Prepared Food	5	Bike	
43	2/6/13	48	26	Frozen Prepared Food	60	Bike	
6	2/6/13	39	10	Baked Goods	0	Bike	
1	2/6/13	293	7	Baked Goods	0		
4	2/6/13	130	37	Produce	0		
6	2/6/13	298		Baked Goods	0		
6	2/6/13	298		Produce	60	Bike	
6	2/6/13	63	10	Produce	95	Bike	
25	2/6/13	53	39	Baked Goods	6	Bike	
74	2/6/13	2	15	Produce	20	Bike	
69	2/6/13	53	39	Produce	4	Bike	
3	2/6/13	52	14	Produce	64	Bike	
1	2/6/13	293	7	Produce	50	Bike	
6	2/6/13	65	14		218	Car	
27	2/7/13	256	18	Baked Goods	20	Foot	
6	2/7/13	289	7	Baked Goods	0		
72	2/7/13	163	10	Produce	165	Bike	
72	2/7/13	163	10	Baked Goods	35	Bike	
1	2/7/13	58	41	Baked Goods	20	Bike	
6	2/7/13	313	63	Baked Goods	0	Bike	
6	2/7/13	289	7	Produce	12	Bike	
4	2/7/13	32	10	Produce	0		
3	2/7/13	59	42	Produce	40	Car	
1	2/7/13	58	41	Produce	50	Bike	
6	2/7/13	313	63	Produce	75	Bike	
74	2/7/13	274	7	Produce	0		
2	2/7/13	57	28	Produce	166	Bike	
6	2/8/13	116	10	Baked Goods	10	Bike	
27	2/8/13	136	20	Baked Goods	80	Bike	
24	2/8/13	129	22	Fresh Prepared Food	20	Bike	
1	2/8/13	19	20	Produce	100	Bike	
6	2/8/13	163	71	Baked Goods	65	Bike	
6	2/8/13	163	71	Baked Goods	0		
4	2/8/13	279	20	Produce	50	Bike	
6	2/8/13	65	14		218	Car	
19	2/8/13	271	26	Frozen Prepared Food	43	Bike	
74	2/8/13	26	8	Produce	68	Bike	
25	2/8/13	129	22	Baked Goods	10	Bike	
6	2/8/13	116	10	Produce	65	Bike	
6	2/8/13	281	15	Produce	220	Car	
1	2/8/13	25		Baked Goods	20	Bike	
2	2/8/13	21	8	Produce	35	Bike	
3	2/8/13	31	14	Produce	87	Bike	
72	2/9/13	231	8	Produce	130	Car	
76	2/9/13	294	26	Frozen Prepared Food	15	Bike	
74	2/9/13	163	18	Produce	25	Bike	
25	2/9/13	102	29	Baked Goods	2	Bike	
6	2/9/13	225	28	Baked Goods	0		
4	2/9/13	29	22	Produce	40	Bike	
1	2/9/13	27		Produce	75	Bike	
3	2/9/13	31		Produce	120	Bike	
72	2/9/13	231	8	Baked Goods	35	Car	
2	2/9/13	101	29	Produce	135	Bike	
6	2/9/13	68		Produce	92	Bike	
1	2/9/13	27		Baked Goods	25	Bike	
6	2/9/13	225	28	Produce	0		
24	2/9/13	225	28	Fresh Prepared Food	0		
6	2/9/13	141		Baked Goods	0	Bike	
6	2/9/13	31	30	Produce	70	Car	
74	2/10/13	294		Produce	40	Bike	
3	2/10/13	52	9	Produce	142	Bike	
72	2/10/13	290	20	Baked Goods	35	Bike	
1	2/10/13	13	8	Baked Goods	10	Bike	
6	2/10/13	65	5	Baked Goods	140	Car	
19	2/10/13	255		Frozen Prepared Food	0	Bike	
2	2/10/13	7	5	Produce	70	Car	
4	2/10/13	148	20	Produce	130	Bike	
25	2/10/13	286	11	Baked Goods	7		
72	2/10/13	290	20	Produce	190	Bike	
1	2/10/13	13	8	Produce	300	Bike	
6	2/10/13	65	5	Produce	160	Car	
6	2/11/13	294	7	Baked Goods	30	Bike	
2	2/11/13	38	15	Produce	53	Car	
25	2/11/13	40	28	Baked Goods	9		
3	2/11/13	41	66	Produce	15		
24	2/11/13	40	28	Fresh Prepared Food	3		
6	2/11/13	71	20	Baked Goods	20	Bike	
1	2/11/13	316	14	Baked Goods	0		
6	2/11/13	199	61	Produce	30	Bike	
4	2/11/13	58	11	Produce	60	Bike	
1	2/11/13	316	14	Produce	0	Bike	
6	2/11/13	294	7		150	Bike	
74	2/11/13	272	15	Produce	69	Car	
69	2/11/13	40	28	Produce	12		
6	2/11/13	71	20	Produce	130	Bike	
72	2/12/13	264	44	Produce	200	Bike	
3	2/12/13	181	66	Produce	224		
6	2/12/13	39		Produce	15	Bike	
6	2/12/13	46	15	Produce	40	Bike	
6	2/12/13	39		Baked Goods	0		
6	2/12/13	46	15	Baked Goods	0		
1	2/12/13	42	18	Baked Goods	30	Bike	
19	2/12/13	126	26	Frozen Prepared Food	0		
74	2/12/13	288		Produce	150	Bike	
72	2/12/13	264	44	Baked Goods	5	Bike	
2	2/12/13	3	35	Produce	70	Bike	
4	2/12/13	282	5	Produce	0	Bike	
1	2/12/13	42	18	Produce	300	Bike	
76	2/12/13	274		Frozen Prepared Food	25	Bike	
6	2/13/13	312	10	Produce	180	Bike	
25	2/13/13	53	39	Baked Goods	6	Bike	
74	2/13/13	316	15	Produce	3	Bike	
6	2/13/13	281		Baked Goods	0	Bike	
43	2/13/13	48	26	Frozen Prepared Food	15	Bike	
4	2/13/13	130	37	Produce	0		
3	2/13/13	52	14	Produce	126	Car	
24	2/13/13	53	39	Fresh Prepared Food	4	Bike	
69	2/13/13	53	39	Produce	0	Bike	
1	2/13/13	293	7	Produce	70	Bike	
1	2/13/13	293	7	Baked Goods	10		
6	2/13/13	312	10	Baked Goods	20	Bike	
6	2/13/13	281		Produce	150	Bike	
2	2/13/13	99	7	Produce	15	Bike	
6	2/14/13	289	7	Baked Goods	0		
3	2/14/13	2	42	Produce	40	Car	
6	2/14/13	163	63	Baked Goods	0	Bike	
72	2/14/13	163	10	Baked Goods	40	Bike	
1	2/14/13	58	41	Baked Goods	20	Bike	
6	2/14/13	163	63	Produce	70	Bike	
74	2/14/13	274	63	Produce	25	Car	
1	2/14/13	58	41	Produce	60	Bike	
72	2/14/13	163	10	Produce	195	Bike	
6	2/14/13	289	7	Produce	100	Car	
2	2/14/13	57	28	Produce	45	Bike	
4	2/14/13	32	10	Produce	0		
27	2/14/13	256	18	Baked Goods	40	Car	
19	2/15/13	309	26	Frozen Prepared Food	0		
1	2/15/13	19	20	Produce	50	Car	
3	2/15/13	31	14	Produce	244	Bike	
25	2/15/13	129	22	Baked Goods	0		
6	2/15/13	275	71	Baked Goods	0	Bike	
24	2/15/13	129	22	Fresh Prepared Food	0		
2	2/15/13	21	8	Produce	0	Bike	
27	2/15/13	139	20	Baked Goods	25	Bike	
6	2/15/13	136	10	Baked Goods	20	Bike	
6	2/15/13	136	10	Produce	50	Bike	
4	2/15/13	279	20	Produce	52	Bike	
1	2/15/13	63		Baked Goods	15	Bike	
6	2/15/13	281	15	Produce	0		
6	2/15/13	275	71	Produce	80	Bike	
74	2/15/13	26	8	Produce	8	Car	
1	2/16/13	316		Produce	75	Bike	
6	2/16/13	225	28	Baked Goods	0		
24	2/16/13	225	28	Fresh Prepared Food	5	Car	
72	2/16/13	231	8	Baked Goods	30	Car	
2	2/16/13	101	29	Produce	150	Bike	
74	2/16/13	294	18	Produce	0	Bike	
6	2/16/13	141		Baked Goods	0		
3	2/16/13	31		Produce	60	Bike	
1	2/16/13	316		Baked Goods	5	Bike	
72	2/16/13	231	8	Produce	210	Car	
6	2/16/13	141		Produce	60	Bike	
25	2/16/13	102	29	Baked Goods	4	Bike	
76	2/16/13	302	26	Frozen Prepared Food	30	Bike	
4	2/16/13	29	22	Produce	210	Car	
6	2/16/13	225	28	Produce	30	Car	
6	2/16/13	31	30	Produce	95	Bike	
1	2/17/13	62	8	Baked Goods	20	Bike	
4	2/17/13	148	20	Produce	0		
6	2/17/13	7	5	Baked Goods	120	Car	
72	2/17/13	290	20	Baked Goods	45	Bike	
74	2/17/13	298		Produce	15	Bike	
6	2/17/13	7	5	Produce	0		
19	2/17/13	255		Frozen Prepared Food	0	Bike	
25	2/17/13	286	11	Baked Goods	10	Bike	
6	2/17/13	65	26	Produce	60	Bike	
2	2/17/13	7	5	Produce	180	Car	
3	2/17/13	7	9	Produce	40	Bike	
1	2/17/13	62	8	Produce	150	Bike	
72	2/17/13	290	20	Produce	470	Bike	
1	2/18/13	316	15	Produce	43	Bike	
4	2/18/13	271	10	Produce	165	Bike	
6	2/18/13	65	61	Produce	40	Bike	
1	2/18/13	316	15	Baked Goods	20	Bike	
6	2/18/13	71	20	Produce	180	Bike	
24	2/18/13	40	28	Fresh Prepared Food	8		
69	2/18/13	40	28	Produce	15		
25	2/18/13	40	28	Baked Goods	7		
2	2/18/13	38	15	Produce	0		
6	2/18/13	99	15	Produce	75	Bike	
6	2/18/13	99	15	Baked Goods	15	Bike	
6	2/18/13	71	20	Baked Goods	20	Bike	
3	2/18/13	41	66	Produce	115	Car	
74	2/18/13	272	15	Produce	0		
6	2/19/13	46	15	Produce	10		
3	2/19/13	181	66	Produce	87	Bike	
4	2/19/13	282	5	Produce	10	Bike	
72	2/19/13	264	44	Baked Goods	5	Bike	
6	2/19/13	46	15	Baked Goods	0		
6	2/19/13	39		Baked Goods	0		
1	2/19/13	42	18	Baked Goods	30	Bike	
19	2/19/13	126	26	Frozen Prepared Food	75	Bike	
2	2/19/13	3	35	Produce	50	Bike	
6	2/19/13	39		Produce	50		
1	2/19/13	42	18	Produce	150	Bike	
72	2/19/13	264	44	Produce	120	Bike	
74	2/19/13	288		Produce	73	Bike	
76	2/19/13	274		Frozen Prepared Food	25	Bike	
2	2/20/13	271	7	Produce	11	Bike	
1	2/20/13	293		Baked Goods	10	Bike	
6	2/20/13	312	10	Baked Goods	5	Bike	
6	2/20/13	312	10	Produce	75	Bike	
25	2/20/13	53	39	Baked Goods	0		
3	2/20/13	52	14	Produce	28	Bike	
69	2/20/13	53	39	Produce	0		
4	2/20/13	328	37	Produce	65	Bike	
1	2/20/13	293		Produce	35	Bike	
74	2/20/13	161	15	Produce	0	Bike	
43	2/20/13	48	26	Frozen Prepared Food	0		
24	2/20/13	53	39	Fresh Prepared Food	0		
2	2/21/13	57	28	Produce	50	Bike	
1	2/21/13	58	41	Produce	80	Car	
1	2/21/13	58	41	Baked Goods	5	Car	
6	2/21/13	289	7	Baked Goods	0		
3	2/21/13	271	42	Produce	71	Foot	
72	2/21/13	163	10	Produce	180	Bike	
72	2/21/13	163	10	Baked Goods	30	Bike	
72	2/21/13	163	63	Produce	100	Bike	
4	2/21/13	32	10	Produce	0		
74	2/21/13	274	63	Produce	50	Car	
6	2/21/13	313	63	Produce	0	Bike	
6	2/21/13	313	63	Produce	25	Bike	
6	2/21/13	289	7	Produce	20	Car	
27	2/21/13	256	18	Baked Goods	15	Foot	
6	2/22/13	116	10	Baked Goods	0		
1	2/22/13	19	20	Produce	30	Bike	
6	2/22/13	275	71	Baked Goods	0	Bike	
27	2/22/13	163	20	Baked Goods	35	Bike	
25	2/22/13	129	22	Baked Goods	0		
6	2/22/13	281	15	Produce	0		
24	2/22/13	129	22	Fresh Prepared Food	0		
74	2/22/13	26	8	Produce	40	Bike	
19	2/22/13	309	26	Frozen Prepared Food	0	Bike	
6	2/22/13	116	10	Produce	20	Bike	
4	2/22/13	279	20	Produce	9.2	Bike	
2	2/22/13	163	8	Produce	95	Bike	
6	2/22/13	275	71	Produce	97.5	Bike	
1	2/22/13	62		Baked Goods	30	Bike	
3	2/22/13	31	14	Produce	0	Bike	
25	2/23/13	102	29	Baked Goods	0		
2	2/23/13	101	29	Produce	50		
6	2/23/13		28	Produce	0		
1	2/23/13	27		Produce	70	Bike	
1	2/23/13	27		Baked Goods	15	Bike	
72	2/23/13	231	8	Baked Goods	40	Car	
6	2/23/13		28	Baked Goods	0		
24	2/23/13		28	Fresh Prepared Food	0		
76	2/23/13	302	26	Frozen Prepared Food	15	Bike	
3	2/23/13	4		Produce	0		
72	2/23/13	231	8	Produce	240	Car	
4	2/23/13	29	22	Produce	70	Car	
6	2/23/13	141		Produce	80	Bike	
6	2/23/13	141		Baked Goods	50	Bike	
74	2/23/13	294	18	Produce	10	Bike	
6	2/23/13	31	30	Produce	85	Bike	
3	2/24/13	52	9	Produce	4	Car	
1	2/24/13	13	8	Produce	25	Car	
1	2/24/13	13	8	Baked Goods	10	Car	
74	2/24/13	298		Produce	40	Car	
19	2/24/13	255		Frozen Prepared Food	0	Car	
72	2/24/13	68	20	Produce	280	Car	
72	2/24/13	68	20	Baked Goods	40		
2	2/24/13	7	5	Produce	70	Car	
6	2/24/13	158	5	Produce	200	Car	
6	2/24/13	158	5	Baked Goods	60	Car	
4	2/24/13	148	20	Produce	55	Car	
25	2/24/13	286	11	Baked Goods	10	Bike	
47	2/24/13	237		Fresh Prepared Food	0	Bike	
6	2/25/13	335	20	Produce	110	Car	
6	2/25/13	335	20	Baked Goods	0	Car	
74	2/25/13	272	15	Produce	52	Car	
6	2/25/13	199	61	Baked Goods	18	Bike	
1	2/25/13	316	14	Produce	80	Car	
1	2/25/13	316	14	Baked Goods	15	Car	
2	2/25/13	68	15	Produce	46		
6	2/25/13	294	7	Baked Goods	0		
24	2/25/13	40	28	Fresh Prepared Food	5		
3	2/25/13	41	66	Produce	0		
25	2/25/13	40	28	Baked Goods	11		
4	2/25/13	58	11	Produce	0		
69	2/25/13	40	28	Produce	7		
6	2/25/13	294	7	Produce	0		
19	2/26/13	126	26	Frozen Prepared Food	0		
1	2/26/13	42	18	Baked Goods	15	Bike	
72	2/26/13	264	44	Baked Goods	5	Bike	
6	2/26/13	46	15	Baked Goods	0		
6	2/26/13	39		Baked Goods	0		
76	2/26/13	274		Frozen Prepared Food	30	Bike	
6	2/26/13	46	15	Produce	20	Bike	
6	2/26/13	39		Produce	20		
4	2/26/13	282	5	Produce	60	Bike	
2	2/26/13	3	35	Produce	60	Bike	
72	2/26/13	264	44	Produce	240		
1	2/26/13	42	18	Produce	180	Bike	
74	2/26/13	288		Produce	75	Car	
3	2/26/13	181	66	Produce	0		
4	2/27/13	328	37	Baked Goods	15		
1	2/27/13	293		Baked Goods	15	Bike	
2	2/27/13	163	7	Produce	90	Bike	
6	2/27/13	163	7	Baked Goods	1	Bike	
69	2/27/13	53	39	Produce	0		
43	2/27/13	48	26	Frozen Prepared Food	40	Bike	
6	2/27/13	312	10	Produce	50		
6	2/27/13	312	10	Baked Goods	50		
25	2/27/13	53	39	Baked Goods	0		
6	2/27/13	163	7	Produce	50	Bike	
3	2/27/13	52	14	Produce	45	Bike	
74	2/27/13	161	15		58	Bike	
24	2/27/13	53	39	Fresh Prepared Food	0		
1	2/27/13	293		Produce	110	Bike	
3	2/28/13	139	42	Produce	15		
27	2/28/13	256	18	Baked Goods	30	Car	
74	2/28/13	274	63	Produce	30	Bike	
1	2/28/13	58	41	Produce	80	Bike	
72	2/28/13	163	10	Baked Goods	40	Bike	
6	2/28/13	289	7	Baked Goods	0		
6	2/28/13	313	63	Produce	0		
1	2/28/13	58	41	Baked Goods	70	Bike	
72	2/28/13	163	10	Produce	170	Bike	
6	2/28/13	289	7	Produce	20	Bike	
4	2/28/13	32	10	Produce	16	Bike	
2	2/28/13	57	28		80	Bike	
6	2/28/13	313	63	Baked Goods	0		
24	3/1/13	129	22	Fresh Prepared Food	0		
6	3/1/13	271	15	Produce	87	Bike	
1	3/1/13	25		Baked Goods	20	Bike	
6	3/1/13	116	10		10	Bike	
6	3/1/13	116	10	Baked Goods	40	Bike	
1	3/1/13	19	20	Produce	90	Bike	
25	3/1/13	129	22	Baked Goods	0		
19	3/1/13	309	26	Frozen Prepared Food	0		
6	3/1/13	275	71	Produce	80	Car	
3	3/1/13	31	14	Produce	107.8	Bike	
74	3/1/13	26	8	Produce	50	Bike	
